Iteration, Throughput, GoSAgg, GoSSep
1069, 146900, 192, 1469
1070, 146800, 192, 1468
1071, 147000, 192, 1470
1072, 147000, 192, 1470
1073, 146900, 192, 1469
1074, 146800, 192, 1468
1075, 146700, 192, 1467
1076, 146600, 192, 1466
1077, 146700, 192, 1467
1078, 146700, 192, 1467
1079, 146700, 192, 1467
1080, 146700, 192, 1467
1081, 146500, 192, 1465
1082, 146700, 192, 1467
1083, 146500, 192, 1465
1084, 146800, 192, 1468
1085, 146800, 192, 1468
1086, 146900, 192, 1469
1087, 146800, 192, 1468
1088, 146900, 192, 1469
1089, 146800, 192, 1468
1090, 146900, 192, 1469
1091, 146800, 192, 1468
1092, 146900, 192, 1469
1093, 146800, 192, 1468
1094, 146800, 192, 1468
1095, 146800, 192, 1468
1096, 146800, 192, 1468
1097, 146800, 192, 1468
1098, 146800, 192, 1468
1099, 146800, 192, 1468
1100, 146800, 192, 1468
1101, 146800, 192, 1468
1102, 146700, 192, 1467
1103, 146800, 192, 1468
1104, 146700, 192, 1467
1105, 146800, 192, 1468
1106, 147000, 192, 1470
1107, 146900, 192, 1469
1108, 146900, 192, 1469
1109, 146900, 192, 1469
1110, 146900, 192, 1469
1111, 146900, 192, 1469
1112, 146900, 192, 1469
1113, 146800, 192, 1468
1114, 146900, 192, 1469
1115, 146900, 192, 1469
1116, 146900, 192, 1469
1117, 147000, 192, 1470
1118, 147100, 192, 1471
1119, 147000, 192, 1470
1120, 147100, 192, 1471
1121, 147000, 192, 1470
1122, 147000, 192, 1470
1123, 147000, 192, 1470
1124, 147000, 192, 1470
1125, 147000, 192, 1470
1126, 147100, 192, 1471
1127, 147000, 192, 1470
1128, 147000, 192, 1470
1129, 147000, 192, 1470
1130, 147100, 192, 1471
1131, 146700, 192, 1467
1132, 147100, 192, 1471
1133, 146700, 192, 1467
1134, 146700, 192, 1467
1135, 146700, 192, 1467
1136, 146700, 192, 1467
1137, 146700, 192, 1467
1138, 146400, 192, 1464
1139, 146700, 192, 1467
1140, 146700, 192, 1467
1141, 146400, 192, 1464
1142, 146700, 192, 1467
1143, 146400, 192, 1464
1144, 146500, 192, 1465
1145, 146400, 192, 1464
1146, 146500, 192, 1465
1147, 146400, 192, 1464
1148, 146500, 192, 1465
1149, 146400, 192, 1464
1150, 146500, 192, 1465
1151, 146400, 192, 1464
1152, 146500, 192, 1465
1153, 146400, 192, 1464
1154, 146500, 192, 1465
1155, 146400, 192, 1464
1156, 146500, 192, 1465
1157, 146400, 192, 1464
1158, 146400, 192, 1464
1159, 146400, 192, 1464
1160, 146400, 192, 1464
1161, 146500, 192, 1465
1162, 146400, 192, 1464
1163, 146500, 192, 1465
1164, 146300, 192, 1463
1165, 146500, 192, 1465
1166, 146200, 192, 1462
1167, 146100, 192, 1461
1168, 145900, 192, 1459
1169, 146100, 192, 1461
1170, 145800, 192, 1458
1171, 146100, 192, 1461
1172, 146000, 192, 1460
1173, 146100, 192, 1461
1174, 146000, 192, 1460
1175, 146100, 192, 1461
1176, 146100, 192, 1461
1177, 146100, 192, 1461
1178, 146100, 192, 1461
1179, 146100, 192, 1461
1180, 146100, 192, 1461
1181, 146000, 192, 1460
1182, 146000, 192, 1460
1183, 146000, 192, 1460
1184, 145900, 191, 1459
1185, 145800, 191, 1458
1186, 146300, 192, 1463
1187, 146300, 192, 1463
1188, 146100, 192, 1461
1189, 146200, 192, 1462
1190, 146000, 192, 1460
1191, 145900, 192, 1459
1192, 145800, 192, 1458
1193, 145900, 192, 1459
1194, 145800, 192, 1458
1195, 145900, 192, 1459
1196, 145800, 192, 1458
1197, 145800, 192, 1458
1198, 145600, 192, 1456
1199, 145900, 192, 1459
1200, 146000, 192, 1460
1201, 146200, 192, 1462
1202, 146100, 192, 1461
1203, 146200, 192, 1462
1204, 146300, 192, 1463
1205, 146400, 192, 1464
1206, 146200, 192, 1462
1207, 146400, 192, 1464
1208, 146200, 192, 1462
1209, 146300, 192, 1463
1210, 146200, 192, 1462
1211, 146300, 192, 1463
1212, 146200, 192, 1462
1213, 146300, 192, 1463
1214, 146100, 192, 1461
1215, 146200, 192, 1462
1216, 146100, 192, 1461
1217, 146200, 192, 1462
1218, 146000, 192, 1460
1219, 146100, 192, 1461
1220, 146000, 192, 1460
1221, 146100, 192, 1461
1222, 146000, 192, 1460
1223, 146100, 192, 1461
1224, 145900, 192, 1459
1225, 146000, 192, 1460
1226, 146000, 192, 1460
1227, 146000, 192, 1460
1228, 146000, 192, 1460
1229, 146100, 192, 1461
1230, 146000, 192, 1460
1231, 146100, 192, 1461
1232, 146000, 192, 1460
1233, 146100, 192, 1461
1234, 146000, 192, 1460
1235, 146100, 192, 1461
1236, 146000, 192, 1460
1237, 146100, 192, 1461
1238, 146000, 192, 1460
1239, 146100, 192, 1461
1240, 146000, 192, 1460
1241, 146000, 192, 1460
1242, 146000, 192, 1460
1243, 146000, 192, 1460
1244, 145900, 192, 1459
1245, 146000, 192, 1460
1246, 145900, 192, 1459
1247, 146000, 192, 1460
1248, 145900, 192, 1459
1249, 146000, 192, 1460
1250, 145900, 192, 1459
1251, 146000, 192, 1460
1252, 145900, 192, 1459
1253, 146000, 192, 1460
1254, 146000, 192, 1460
1255, 146100, 192, 1461
1256, 146000, 192, 1460
1257, 146100, 192, 1461
1258, 146000, 192, 1460
1259, 146100, 192, 1461
1260, 146000, 192, 1460
1261, 146100, 192, 1461
1262, 146000, 192, 1460
1263, 146100, 192, 1461
1264, 146000, 192, 1460
1265, 146000, 192, 1460
1266, 145800, 192, 1458
1267, 146000, 192, 1460
1268, 145800, 192, 1458
1269, 145900, 192, 1459
1270, 145600, 192, 1456
1271, 145700, 192, 1457
1272, 145400, 192, 1454
1273, 145700, 192, 1457
1274, 145600, 192, 1456
1275, 145700, 192, 1457
1276, 145600, 192, 1456
1277, 145700, 192, 1457
1278, 145600, 192, 1456
1279, 145500, 192, 1455
1280, 145500, 192, 1455
1281, 146000, 193, 1460
1282, 145900, 193, 1459
1283, 146000, 193, 1460
1284, 145900, 193, 1459
1285, 146100, 193, 1461
1286, 146200, 193, 1462
1287, 146100, 193, 1461
1288, 146200, 193, 1462
1289, 146000, 193, 1460
1290, 146200, 193, 1462
1291, 146000, 193, 1460
1292, 146200, 193, 1462
1293, 146100, 193, 1461
1294, 146000, 193, 1460
1295, 146100, 193, 1461
1296, 146000, 193, 1460
1297, 146300, 193, 1463
1298, 146200, 193, 1462
1299, 146300, 193, 1463
1300, 146100, 192, 1461
1301, 146200, 192, 1462
1302, 146200, 192, 1462
1303, 146200, 192, 1462
1304, 146100, 192, 1461
1305, 146200, 192, 1462
1306, 146100, 192, 1461
1307, 146200, 192, 1462
1308, 146200, 192, 1462
1309, 146200, 192, 1462
1310, 146200, 192, 1462
1311, 146200, 192, 1462
1312, 146200, 192, 1462
1313, 146200, 192, 1462
1314, 146200, 192, 1462
1315, 146200, 192, 1462
1316, 146200, 192, 1462
1317, 146100, 192, 1461
1318, 146200, 192, 1462
1319, 146100, 192, 1461
1320, 146000, 192, 1460
1321, 146400, 193, 1464
1322, 146400, 193, 1464
1323, 146300, 193, 1463
1324, 146400, 193, 1464
1325, 146300, 193, 1463
1326, 146200, 193, 1462
1327, 146200, 193, 1462
1328, 146200, 193, 1462
1329, 146200, 193, 1462
1330, 146200, 193, 1462
1331, 146200, 193, 1462
1332, 146200, 193, 1462
1333, 146200, 193, 1462
1334, 146100, 192, 1461
1335, 146100, 192, 1461
1336, 146100, 192, 1461
1337, 146200, 192, 1462
1338, 146100, 192, 1461
1339, 146200, 192, 1462
1340, 146200, 192, 1462
1341, 146100, 192, 1461
1342, 146000, 191, 1460
1343, 145900, 191, 1459
1344, 146000, 191, 1460
1345, 145900, 191, 1459
1346, 145900, 191, 1459
1347, 145800, 191, 1458
1348, 146000, 191, 1460
1349, 146000, 191, 1460
1350, 146200, 191, 1462
1351, 146100, 191, 1461
1352, 146000, 191, 1460
1353, 146100, 191, 1461
1354, 145900, 191, 1459
1355, 146100, 191, 1461
1356, 146200, 191, 1462
1357, 146100, 191, 1461
1358, 145800, 190, 1458
1359, 145800, 190, 1458
1360, 146200, 191, 1462
1361, 146100, 191, 1461
1362, 146200, 191, 1462
1363, 146200, 191, 1462
1364, 146100, 191, 1461
1365, 146100, 191, 1461
1366, 146100, 191, 1461
1367, 146100, 191, 1461
1368, 146100, 191, 1461
1369, 146100, 191, 1461
1370, 146000, 191, 1460
1371, 146000, 191, 1460
1372, 146100, 191, 1461
1373, 146100, 191, 1461
1374, 146100, 191, 1461
1375, 146100, 191, 1461
1376, 146000, 191, 1460
1377, 146000, 191, 1460
1378, 145900, 191, 1459
1379, 145900, 191, 1459
1380, 145900, 191, 1459
1381, 145900, 191, 1459
1382, 146000, 191, 1460
1383, 146600, 192, 1466
1384, 146500, 192, 1465
1385, 146400, 192, 1464
1386, 146500, 192, 1465
1387, 146600, 192, 1466
1388, 146600, 192, 1466
1389, 146600, 192, 1466
1390, 146600, 192, 1466
1391, 146600, 192, 1466
1392, 146500, 192, 1465
1393, 146300, 192, 1463
1394, 146300, 192, 1463
1395, 146700, 193, 1467
1396, 146700, 193, 1467
1397, 146800, 193, 1468
1398, 147200, 194, 1472
1399, 147200, 194, 1472
1400, 147200, 194, 1472
1401, 147200, 194, 1472
1402, 147200, 194, 1472
1403, 147200, 194, 1472
1404, 147200, 194, 1472
1405, 147000, 194, 1470
1406, 147000, 194, 1470
1407, 147000, 194, 1470
1408, 147000, 194, 1470
1409, 147000, 194, 1470
1410, 147000, 194, 1470
1411, 147000, 194, 1470
1412, 147000, 194, 1470
1413, 147000, 194, 1470
1414, 147000, 194, 1470
1415, 147000, 194, 1470
1416, 146900, 194, 1469
1417, 147000, 194, 1470
1418, 147000, 194, 1470
1419, 146800, 194, 1468
1420, 147000, 194, 1470
1421, 147000, 194, 1470
1422, 146800, 194, 1468
1423, 146800, 194, 1468
1424, 146800, 194, 1468
1425, 146500, 194, 1465
1426, 146500, 194, 1465
1427, 146600, 194, 1466
1428, 146500, 194, 1465
1429, 146500, 194, 1465
1430, 146700, 194, 1467
1431, 146700, 194, 1467
1432, 146500, 194, 1465
1433, 146500, 194, 1465
1434, 146600, 194, 1466
1435, 146500, 194, 1465
1436, 146500, 194, 1465
1437, 146500, 194, 1465
1438, 146500, 194, 1465
1439, 146500, 194, 1465
1440, 146700, 194, 1467
1441, 146500, 194, 1465
1442, 146500, 194, 1465
1443, 146700, 194, 1467
1444, 146400, 194, 1464
1445, 146700, 194, 1467
1446, 146400, 194, 1464
1447, 146700, 194, 1467
1448, 146700, 194, 1467
1449, 146400, 193, 1464
1450, 146800, 194, 1468
1451, 146700, 193, 1467
1452, 146600, 193, 1466
1453, 146700, 193, 1467
1454, 146600, 193, 1466
1455, 146700, 193, 1467
1456, 146600, 193, 1466
1457, 146700, 193, 1467
1458, 146600, 193, 1466
1459, 146700, 193, 1467
1460, 146700, 193, 1467
1461, 146600, 193, 1466
1462, 146700, 193, 1467
1463, 146700, 193, 1467
1464, 146700, 193, 1467
1465, 146700, 193, 1467
1466, 146700, 193, 1467
1467, 146600, 193, 1466
1468, 146600, 193, 1466
1469, 146800, 193, 1468
1470, 146900, 193, 1469
1471, 147000, 193, 1470
1472, 146900, 193, 1469
1473, 147000, 193, 1470
1474, 146900, 193, 1469
1475, 146900, 193, 1469
1476, 146800, 193, 1468
1477, 146800, 193, 1468
1478, 146700, 193, 1467
1479, 146800, 193, 1468
1480, 146600, 193, 1466
1481, 146600, 193, 1466
1482, 146500, 193, 1465
1483, 146500, 193, 1465
1484, 146500, 193, 1465
1485, 146600, 193, 1466
1486, 146500, 193, 1465
1487, 146500, 193, 1465
1488, 146500, 193, 1465
1489, 146500, 193, 1465
1490, 146500, 193, 1465
1491, 146500, 193, 1465
1492, 146500, 193, 1465
1493, 146500, 193, 1465
1494, 146500, 192, 1465
1495, 146500, 192, 1465
1496, 146500, 192, 1465
1497, 146500, 192, 1465
1498, 146500, 192, 1465
1499, 146400, 192, 1464
1500, 146500, 192, 1465
1501, 146500, 192, 1465
1502, 146300, 192, 1463
1503, 146300, 192, 1463
1504, 146200, 192, 1462
1505, 146200, 192, 1462
1506, 146000, 192, 1460
1507, 146400, 193, 1464
1508, 146400, 193, 1464
1509, 146400, 193, 1464
1510, 146800, 194, 1468
1511, 146600, 194, 1466
1512, 146800, 194, 1468
1513, 146700, 194, 1467
1514, 146800, 194, 1468
1515, 146600, 194, 1466
1516, 146600, 194, 1466
1517, 146800, 194, 1468
1518, 146800, 194, 1468
1519, 146500, 194, 1465
1520, 146800, 194, 1468
1521, 146800, 194, 1468
1522, 146500, 194, 1465
1523, 146500, 194, 1465
1524, 146300, 194, 1463
1525, 146500, 194, 1465
1526, 146300, 194, 1463
1527, 146500, 194, 1465
1528, 146300, 194, 1463
1529, 146500, 194, 1465
1530, 146200, 194, 1462
1531, 146300, 194, 1463
1532, 146000, 194, 1460
1533, 146300, 194, 1463
1534, 146000, 193, 1460
1535, 146000, 193, 1460
1536, 146000, 193, 1460
1537, 146000, 193, 1460
1538, 146000, 193, 1460
1539, 146000, 193, 1460
1540, 146000, 193, 1460
1541, 146000, 193, 1460
1542, 145900, 193, 1459
1543, 146100, 193, 1461
1544, 146000, 193, 1460
1545, 145800, 192, 1458
1546, 146100, 192, 1461
1547, 146100, 192, 1461
1548, 146200, 192, 1462
1549, 146100, 192, 1461
1550, 146200, 192, 1462
1551, 146100, 192, 1461
1552, 146200, 192, 1462
1553, 146100, 192, 1461
1554, 146200, 192, 1462
1555, 146100, 192, 1461
1556, 146200, 192, 1462
1557, 146100, 192, 1461
1558, 146200, 192, 1462
1559, 146100, 192, 1461
1560, 146200, 192, 1462
1561, 146100, 192, 1461
1562, 146200, 192, 1462
1563, 146100, 192, 1461
1564, 146200, 192, 1462
1565, 146100, 192, 1461
1566, 146200, 192, 1462
1567, 146100, 192, 1461
1568, 146100, 192, 1461
1569, 146100, 192, 1461
1570, 146100, 192, 1461
1571, 146000, 192, 1460
1572, 146100, 192, 1461
1573, 146000, 192, 1460
1574, 146100, 192, 1461
1575, 146000, 192, 1460
1576, 146100, 192, 1461
1577, 146000, 192, 1460
1578, 146100, 192, 1461
1579, 145900, 192, 1459
1580, 146100, 192, 1461
1581, 145900, 192, 1459
1582, 146100, 192, 1461
1583, 145900, 192, 1459
1584, 146100, 192, 1461
1585, 146000, 192, 1460
1586, 146100, 192, 1461
1587, 146000, 192, 1460
1588, 146100, 192, 1461
1589, 146000, 192, 1460
1590, 146100, 192, 1461
1591, 145800, 192, 1458
1592, 145800, 192, 1458
1593, 145800, 192, 1458
1594, 145700, 192, 1457
1595, 145600, 192, 1456
1596, 145700, 192, 1457
1597, 145600, 192, 1456
1598, 145700, 192, 1457
1599, 146000, 193, 1460
1600, 146100, 193, 1461
1601, 146000, 193, 1460
1602, 146000, 193, 1460
1603, 146100, 193, 1461
1604, 146200, 193, 1462
1605, 146100, 193, 1461
1606, 146200, 193, 1462
1607, 146000, 193, 1460
1608, 146100, 193, 1461
1609, 146000, 193, 1460
1610, 146000, 193, 1460
1611, 145900, 193, 1459
1612, 146200, 193, 1462
1613, 146100, 193, 1461
1614, 146200, 193, 1462
1615, 146100, 193, 1461
1616, 146200, 193, 1462
1617, 146000, 193, 1460
1618, 146200, 193, 1462
1619, 146000, 193, 1460
1620, 146100, 193, 1461
1621, 145900, 192, 1459
1622, 146000, 192, 1460
1623, 145900, 192, 1459
1624, 146000, 192, 1460
1625, 145900, 192, 1459
1626, 146000, 192, 1460
1627, 145900, 192, 1459
1628, 145900, 192, 1459
1629, 145900, 192, 1459
1630, 146000, 192, 1460
1631, 145800, 192, 1458
1632, 146000, 192, 1460
1633, 145800, 192, 1458
1634, 145800, 192, 1458
1635, 145500, 192, 1455
1636, 145600, 192, 1456
1637, 145500, 192, 1455
1638, 145600, 192, 1456
1639, 145600, 192, 1456
1640, 145300, 192, 1453
1641, 145600, 192, 1456
1642, 145300, 192, 1453
1643, 145600, 192, 1456
1644, 145500, 192, 1455
1645, 145300, 191, 1453
1646, 145700, 192, 1457
1647, 145500, 192, 1455
1648, 145600, 192, 1456
1649, 145600, 192, 1456
1650, 145600, 192, 1456
1651, 145700, 192, 1457
1652, 145700, 192, 1457
1653, 145700, 192, 1457
1654, 145700, 192, 1457
1655, 145700, 192, 1457
1656, 145600, 192, 1456
1657, 145700, 192, 1457
1658, 145600, 192, 1456
1659, 145700, 192, 1457
1660, 145600, 192, 1456
1661, 145600, 192, 1456
1662, 145600, 192, 1456
1663, 145500, 192, 1455
1664, 145300, 192, 1453
1665, 145300, 192, 1453
1666, 145300, 192, 1453
1667, 145500, 192, 1455
1668, 145400, 192, 1454
1669, 145500, 192, 1455
1670, 145400, 192, 1454
1671, 145500, 192, 1455
1672, 145500, 192, 1455
1673, 145500, 192, 1455
1674, 145500, 192, 1455
1675, 145300, 192, 1453
1676, 145300, 192, 1453
1677, 145500, 192, 1455
1678, 145600, 192, 1456
1679, 145600, 192, 1456
1680, 145600, 192, 1456
1681, 145600, 192, 1456
1682, 145500, 192, 1455
1683, 145300, 192, 1453
1684, 145100, 192, 1451
1685, 145300, 192, 1453
1686, 145100, 192, 1451
1687, 145200, 192, 1452
1688, 145300, 192, 1453
1689, 145100, 192, 1451
1690, 145100, 192, 1451
1691, 145000, 192, 1450
1692, 145000, 192, 1450
1693, 145200, 192, 1452
1694, 145200, 192, 1452
1695, 145200, 192, 1452
1696, 145200, 192, 1452
1697, 145100, 192, 1451
1698, 145100, 192, 1451
1699, 145200, 192, 1452
1700, 145200, 192, 1452
1701, 145200, 192, 1452
1702, 144900, 192, 1449
1703, 145000, 192, 1450
1704, 145100, 192, 1451
1705, 145200, 192, 1452
1706, 145200, 192, 1452
1707, 145200, 192, 1452
1708, 144900, 192, 1449
1709, 145200, 192, 1452
1710, 145200, 192, 1452
1711, 144900, 192, 1449
1712, 145200, 192, 1452
1713, 145100, 192, 1451
1714, 145000, 191, 1450
1715, 145300, 192, 1453
1716, 145500, 192, 1455
1717, 145400, 192, 1454
1718, 145500, 192, 1455
1719, 145400, 192, 1454
1720, 145400, 192, 1454
1721, 145400, 192, 1454
1722, 145500, 192, 1455
1723, 145500, 192, 1455
1724, 145800, 192, 1458
1725, 146100, 193, 1461
1726, 146100, 193, 1461
1727, 146100, 193, 1461
1728, 146700, 194, 1467
1729, 146400, 194, 1464
1730, 146500, 194, 1465
1731, 146300, 193, 1463
1732, 146700, 194, 1467
1733, 146500, 194, 1465
1734, 146500, 194, 1465
1735, 146300, 194, 1463
1736, 146500, 194, 1465
1737, 146300, 194, 1463
1738, 146300, 194, 1463
1739, 146500, 194, 1465
1740, 146500, 194, 1465
1741, 146400, 194, 1464
1742, 146300, 194, 1463
1743, 146300, 194, 1463
1744, 146900, 195, 1469
1745, 147000, 195, 1470
1746, 146900, 195, 1469
1747, 147000, 195, 1470
1748, 146700, 195, 1467
1749, 146800, 195, 1468
1750, 146500, 195, 1465
1751, 146800, 195, 1468
1752, 146500, 195, 1465
1753, 146800, 195, 1468
1754, 146900, 195, 1469
1755, 147000, 195, 1470
1756, 147000, 195, 1470
1757, 147000, 195, 1470
1758, 146800, 195, 1468
1759, 146700, 195, 1467
1760, 146600, 195, 1466
1761, 146700, 195, 1467
1762, 146700, 195, 1467
1763, 146700, 195, 1467
1764, 146800, 195, 1468
1765, 146700, 195, 1467
1766, 146700, 195, 1467
1767, 146700, 195, 1467
1768, 146700, 195, 1467
1769, 146600, 195, 1466
1770, 146700, 195, 1467
1771, 146700, 195, 1467
1772, 146900, 195, 1469
1773, 146900, 195, 1469
1774, 146700, 195, 1467
1775, 146500, 195, 1465
1776, 146500, 195, 1465
1777, 146400, 194, 1464
1778, 146800, 195, 1468
1779, 146800, 195, 1468
1780, 146800, 195, 1468
1781, 146700, 195, 1467
1782, 146800, 195, 1468
1783, 146800, 195, 1468
1784, 146800, 195, 1468
1785, 146800, 195, 1468
1786, 146800, 195, 1468
1787, 146800, 195, 1468
1788, 146800, 195, 1468
1789, 146800, 195, 1468
1790, 146800, 195, 1468
1791, 146700, 195, 1467
1792, 146800, 195, 1468
1793, 146700, 195, 1467
1794, 146800, 195, 1468
1795, 146700, 195, 1467
1796, 146800, 195, 1468
1797, 146700, 195, 1467
1798, 146700, 195, 1467
1799, 146800, 195, 1468
1800, 146900, 195, 1469
1801, 147000, 195, 1470
1802, 147000, 195, 1470
1803, 146900, 195, 1469
1804, 146800, 195, 1468
1805, 146900, 195, 1469
1806, 146800, 195, 1468
1807, 146800, 195, 1468
1808, 146700, 195, 1467
1809, 146700, 195, 1467
